timestamp,price,quantity,side,venue,symbol,snapshot_id
2026-03-29T20:25:26.640386+00:00,62130.61,4e-05,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,62123.0,0.002,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,62100.0,0.00322,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,62081.7,0.099,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,62048.52,0.00046,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,62026.0,0.001,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,62002.79,0.00048,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,62001.0,0.00824,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,62000.0,0.22909,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,61994.04,0.00158,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,61982.69,0.00039,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,61980.8,0.00019,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,61955.44,0.00067,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,61918.97,0.01114,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,61888.0,0.00481,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,61863.21,0.00141,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,61844.0,0.0014,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,61810.74,0.0015,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,61762.35,4e-05,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,61736.32,0.00018,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,61726.54,0.00966,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,61699.0,0.00618,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,61666.0,0.01945,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,61611.13,0.00019,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,61593.03,0.00488,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,61523.25,0.00158,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,61517.74,0.00128,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,61500.0,0.00768,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,61479.88,0.00044,bid,binance,BTCUSDT,0
